Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,top_right,void,45,24.0,19.485,0.953,1.217,0.857,0.48,10.307,3.126,5.528
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,top_right,void,46,49.0,33.314,0.968,1.326,0.831,0.48,16.438,4.095,7.899
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,part,0,38836.0,3928.679,0.164,-1.15,0.773,0.712,276.674,272.927,222.368
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,1,153.0,52.042,0.821,1.161,0.95,0.588,19.666,11.242,13.957
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,2,138.0,53.213,0.888,-1.305,0.885,0.523,20.96,9.656,13.255
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,3,366.0,89.634,0.891,-1.474,0.929,0.538,34.468,15.669,21.587
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,4,232.0,66.835,0.806,-1.524,0.903,0.58,24.014,14.213,17.187
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,5,150.0,54.527,0.886,0.791,0.932,0.519,21.425,9.939,13.82
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,6,285.0,86.355,0.936,-1.454,0.905,0.522,34.556,12.169,19.049
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,7,362.0,78.184,0.568,0.377,0.943,0.605,25.006,20.589,21.469
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,8,392.0,81.255,0.623,0.756,0.942,0.581,26.621,20.821,22.341
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,9,407.0,91.533,0.858,-0.983,0.933,0.471,33.71,17.317,22.764
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,10,282.0,75.284,0.828,0.169,0.919,0.56,27.086,15.179,18.949
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,11,425.0,84.669,0.646,0.724,0.947,0.584,28.043,21.409,23.262
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,12,76.0,43.456,0.964,-0.505,0.844,0.352,19.806,5.277,9.837
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,13,395.0,93.184,0.892,-1.414,0.91,0.547,35.74,16.133,22.426
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,14,235.0,74.977,0.936,-1.11,0.874,0.399,31.271,11.017,17.298
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,15,142.0,67.592,0.98,0.151,0.845,0.464,31.504,6.286,13.446
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,16,231.0,80.284,0.963,0.133,0.888,0.553,34.713,9.383,17.15
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,17,4.0,2.414,0.985,-0.393,0.667,0.5,4.828,0.828,2.257
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,18,634.0,106.326,0.738,-1.44,0.946,0.602,36.7,24.756,28.412
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,19,572.0,111.983,0.888,-1.136,0.938,0.486,42.223,19.4,26.987
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,20,280.0,79.598,0.906,0.601,0.909,0.455,31.125,13.185,18.881
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,21,437.0,92.669,0.824,0.604,0.938,0.542,33.385,18.898,23.588
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,22,370.0,78.77,0.791,0.883,0.949,0.617,29.053,17.762,21.705
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,23,576.0,110.083,0.883,-1.185,0.931,0.54,42.018,19.693,27.081
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,24,341.0,76.184,0.605,-0.18,0.922,0.596,24.512,19.523,20.837
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,25,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,26,3.0,1.0,1.0,0.0,1.0,1.0,3.266,0.0,1.954
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,27,322.0,80.184,0.873,1.156,0.933,0.537,30.59,14.93,20.248
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,28,348.0,77.113,0.76,1.479,0.946,0.654,27.312,17.751,21.05
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,29,374.0,84.219,0.789,0.703,0.937,0.533,29.534,18.148,21.822
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,30,345.0,79.391,0.501,-0.22,0.92,0.553,24.108,20.866,20.959
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,31,285.0,79.154,0.907,0.942,0.928,0.396,31.51,13.254,19.049
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,32,317.0,75.012,0.742,-0.57,0.935,0.554,25.946,17.384,20.09
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,33,9.0,9.207,0.932,-0.413,0.9,0.6,5.67,2.048,3.385
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,34,463.0,92.912,0.796,0.993,0.947,0.54,33.084,20.006,24.28
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,35,334.0,76.77,0.666,-0.186,0.938,0.589,25.472,19.001,20.622
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,36,179.0,58.249,0.877,1.387,0.913,0.597,23.155,11.106,15.097
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,37,87.0,46.556,0.96,1.422,0.879,0.565,20.931,5.849,10.525
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,38,66.0,36.971,0.939,-1.18,0.904,0.516,16.164,5.58,9.167
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,39,187.0,59.698,0.869,1.435,0.921,0.575,23.417,11.606,15.43
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,40,135.0,55.87,0.937,1.285,0.894,0.491,23.513,8.208,13.111
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,41,2.0,0.0,1.0,0.785,1.0,0.5,2.828,0.0,1.596
2024-03-26_14-12-52-668_MV540-H@xWyHvMbxwzDCYCHtB+sRAABm.bmp,bottom_right,void,42,73.0,37.385,0.922,-1.193,0.88,0.477,16.309,6.3,9.641
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,part,0,38377.0,4187.306,0.096,-0.596,0.755,0.701,278.179,276.903,221.05
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,1,75.0,35.556,0.829,-1.482,0.893,0.67,13.692,7.656,9.772
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,2,88.0,42.935,0.944,-1.396,0.871,0.55,19.494,6.428,10.585
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,3,216.0,75.941,0.958,-1.35,0.904,0.489,32.497,9.338,16.584
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,4,187.0,60.592,0.89,-1.527,0.903,0.599,24.265,11.067,15.43
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,5,148.0,53.456,0.885,0.916,0.919,0.487,21.006,9.793,13.727
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,6,182.0,69.663,0.96,-1.364,0.875,0.46,30.64,8.605,15.223
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,7,349.0,74.184,0.316,1.124,0.954,0.632,22.655,21.497,21.08
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,8,362.0,77.598,0.557,1.152,0.943,0.605,24.73,20.544,21.469
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,9,323.0,85.533,0.911,-0.883,0.931,0.414,33.529,13.838,20.279
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,10,341.0,79.77,0.753,0.21,0.934,0.56,27.405,18.034,20.837
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,11,454.0,88.083,0.656,0.96,0.952,0.58,29.124,21.978,24.043
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,12,354.0,89.598,0.906,-1.352,0.917,0.532,34.7,14.703,21.23
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,13,367.0,102.219,0.952,0.166,0.9,0.488,42.089,12.842,21.617
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,14,253.0,90.284,0.973,0.148,0.897,0.49,39.797,9.15,17.948
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,15,160.0,66.355,0.957,-1.002,0.894,0.349,28.393,8.245,14.273
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,16,596.0,104.912,0.786,-1.362,0.94,0.588,36.978,22.883,27.547
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,17,602.0,112.326,0.889,-1.187,0.935,0.538,43.221,19.796,27.686
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,18,281.0,76.77,0.894,0.568,0.934,0.502,29.954,13.399,18.915
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,19,412.0,87.355,0.787,0.528,0.945,0.597,31.171,19.222,22.904
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,20,377.0,79.355,0.776,0.934,0.945,0.63,28.801,18.16,21.909
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,21,599.0,113.255,0.894,-1.239,0.936,0.557,43.795,19.6,27.616
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,22,435.0,84.184,0.46,0.339,0.946,0.644,26.279,23.335,23.534
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,23,144.0,54.107,0.948,-0.105,0.947,0.75,24.72,7.859,13.541
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,24,353.0,83.598,0.865,1.159,0.934,0.542,31.611,15.882,21.2
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,25,388.0,82.184,0.79,1.423,0.944,0.626,29.69,18.219,22.226
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,26,67.0,33.278,0.888,0.027,0.882,0.638,14.369,6.617,9.236
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,27,474.0,91.841,0.549,0.512,0.94,0.585,28.675,23.963,24.567
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,28,387.0,83.977,0.757,0.548,0.937,0.576,29.049,18.986,22.198
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,29,123.0,51.213,0.936,-0.283,0.918,0.535,22.103,7.781,12.514
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,30,338.0,88.154,0.908,0.939,0.916,0.391,34.56,14.454,20.745
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,31,414.0,82.426,0.632,-0.453,0.947,0.621,27.351,21.188,22.959
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,32,459.0,89.598,0.672,0.251,0.939,0.617,29.874,22.123,24.175
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,33,517.0,97.29,0.769,0.916,0.947,0.56,34.184,21.856,25.657
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,34,24.0,24.107,0.991,0.551,0.75,0.231,15.4,2.015,5.528
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,35,226.0,65.113,0.872,1.33,0.93,0.598,25.681,12.564,16.963
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,36,141.0,52.077,0.863,-1.29,0.904,0.516,19.903,10.057,13.399
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,37,111.0,51.799,0.947,1.48,0.874,0.578,22.549,7.255,11.888
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,38,271.0,71.113,0.839,1.308,0.925,0.605,26.78,14.56,18.575
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,39,191.0,65.355,0.934,1.196,0.918,0.487,27.482,9.798,15.595
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,40,31.0,22.142,0.959,0.864,0.886,0.431,11.854,3.365,6.283
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,41,145.0,51.042,0.852,-1.285,0.918,0.575,19.743,10.332,13.587
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,42,9.0,9.036,0.994,1.147,0.643,0.281,10.073,1.122,3.385
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_left,void,43,39.0,30.071,0.982,1.314,0.83,0.488,16.438,3.118,7.047
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,part,0,38086.0,4256.33,0.111,-0.538,0.75,0.733,279.81,278.087,220.21
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,1,145.0,48.006,0.735,1.378,0.935,0.636,17.485,11.858,13.587
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,2,132.0,53.799,0.925,-1.259,0.892,0.522,22.245,8.462,12.964
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,3,320.0,83.255,0.9,-1.327,0.938,0.523,32.543,14.178,20.185
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,4,248.0,71.042,0.853,-1.397,0.919,0.574,26.336,13.736,17.77
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,5,205.0,60.284,0.841,0.925,0.976,0.574,23.095,12.495,16.156
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,6,53.0,37.456,0.982,0.903,0.883,0.294,19.184,3.574,8.215
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,7,237.0,74.734,0.938,-1.35,0.908,0.498,31.355,10.883,17.371
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,8,394.0,78.184,0.373,0.061,0.949,0.657,24.344,22.587,22.398
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,9,413.0,81.841,0.526,0.874,0.949,0.611,26.108,22.209,22.931
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,10,44.0,33.592,0.983,0.601,0.815,0.293,17.84,3.268,7.485
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,11,387.0,85.355,0.758,0.15,0.937,0.586,29.358,19.133,22.198
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,12,362.0,89.326,0.888,-0.843,0.923,0.431,33.746,15.54,21.469
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,13,502.0,90.912,0.619,0.97,0.96,0.6,29.912,23.504,25.282
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,14,298.0,96.734,0.969,0.178,0.898,0.463,41.964,10.319,19.479
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,15,411.0,108.841,0.951,0.187,0.913,0.466,44.284,13.653,22.876
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,16,392.0,93.012,0.898,-1.335,0.92,0.53,35.81,15.757,22.341
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,17,6.0,4.207,0.974,-0.491,0.75,0.4,5.814,1.324,2.764
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,18,202.0,69.598,0.939,-0.968,0.91,0.394,29.008,10.008,16.037
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,19,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.596
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,20,645.0,108.326,0.751,-1.331,0.951,0.591,37.331,24.67,28.657
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,21,633.0,117.397,0.893,-1.125,0.909,0.496,44.946,20.268,28.389
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,22,184.0,63.213,0.929,-0.12,0.911,0.62,26.343,9.75,15.306
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,23,271.0,80.426,0.92,0.586,0.916,0.445,31.698,12.404,18.575
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,24,642.0,117.154,0.892,-1.156,0.932,0.521,45.125,20.407,28.591
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,25,449.0,85.255,0.295,-0.19,0.955,0.617,25.777,24.632,23.91
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,26,407.0,90.184,0.838,0.558,0.933,0.547,33.077,18.071,22.764
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,27,385.0,80.77,0.785,0.944,0.953,0.617,29.406,18.232,22.14
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,28,88.0,39.521,0.825,-0.061,0.898,0.587,14.939,8.44,10.585
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,29,381.0,80.77,0.801,1.489,0.945,0.647,29.632,17.729,22.025
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,30,462.0,88.669,0.346,0.783,0.962,0.589,26.722,25.072,24.254
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,31,330.0,83.805,0.88,1.196,0.917,0.5,31.639,15.024,20.498
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,32,122.0,50.627,0.926,-0.266,0.917,0.555,21.275,8.055,12.463
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,33,350.0,81.391,0.828,0.631,0.943,0.543,29.81,16.718,21.11
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,34,432.0,85.841,0.593,0.322,0.949,0.6,27.934,22.49,23.453
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,35,385.0,79.012,0.605,-0.535,0.955,0.62,26.118,20.802,22.14
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,36,299.0,82.569,0.918,0.978,0.931,0.389,33.228,13.194,19.511
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,37,456.0,91.841,0.813,0.979,0.948,0.57,33.415,19.478,24.096
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,38,189.0,59.42,0.895,1.436,0.964,0.661,24.678,11.001,15.513
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,39,116.0,47.835,0.915,-1.207,0.899,0.502,20.087,8.113,12.153
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,40,85.0,42.521,0.954,1.473,0.914,0.644,19.816,5.931,10.403
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,41,212.0,64.87,0.883,1.431,0.959,0.631,25.461,11.968,16.429
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,42,113.0,47.627,0.901,-1.247,0.883,0.514,19.13,8.279,11.995
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,43,139.0,56.042,0.949,1.31,0.914,0.535,24.785,7.796,13.303
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,44,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,bottom_left,void,45,7.0,5.207,0.991,1.462,0.7,0.5,8.047,1.1,2.985
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,part,0,37928.0,4289.757,0.052,0.526,0.753,0.73,276.835,276.461,219.753
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,1,99.0,39.521,0.832,1.478,0.917,0.688,15.75,8.744,11.227
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,2,88.0,40.935,0.904,-1.317,0.863,0.575,17.231,7.378,10.585
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,3,275.0,84.598,0.944,-1.357,0.905,0.465,34.513,11.348,18.712
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,4,182.0,58.799,0.863,-1.568,0.924,0.609,22.622,11.447,15.223
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,5,113.0,47.698,0.926,0.937,0.883,0.419,20.557,7.76,11.995
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,6,213.0,77.527,0.96,-1.34,0.88,0.423,33.082,9.318,16.468
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,7,343.0,74.184,0.505,0.842,0.95,0.621,23.659,20.421,20.898
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,8,375.0,79.255,0.643,1.119,0.952,0.582,26.238,20.084,21.851
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,9,288.0,74.698,0.819,0.334,0.926,0.561,26.934,15.463,19.149
2024-03-26_14-13-23-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABo.bmp,top_right,void,10,430.0,84.083,0.692,0.895,0.953,0.591,28.841,20.818,23.399
